twitter.retweet.count,twitter.retweeted.user.name,twitter.retweeted.place.place_type,links.url,interaction.source,twitter.retweet.user.screen_name,twitter.user.description,interaction.geo.latitude,twitter.retweet.user.id_str,twitter.user.verified,klout.amplification,twitter.user.id,twitter.geo.latitude,interaction.geo.longitude,twitter.retweeted.place.country_code,twitter.retweeted.place.url,twitter.place.full_name,twitter.user.listed_count,twitter.retweet.domains,links.retweet_count,twitter.user.url,twitter.user.name,demographic.gender,twitter.place.name,salience.content.entities,twitter.retweet.user.geo_enabled,twitter.retweet.user.statuses_count,twitter.text,twitter.place.id,twitter.mentions,twitter.retweeted.place.name,twitter.user.id_str,twitter.retweet.user.lang,twitter.id,twitter.retweet.user.utc_offset,twitter.retweeted.user.listed_count,twitter.retweeted.user.utc_offset,twitter.source,klout.score,interaction.author.username,twitter.retweeted.user.id,twitter.geo.longitude,twitter.place.url,twitter.retweeted.user.followers_count,trends.type,links.created_at,twitter.retweet.user.created_at,twitter.retweeted.user.friends_count,interaction.created_at,salience.content.topics,twitter.place.country,twitter.retweet.text,twitter.links,twitter.user.statuses_count,twitter.domains,twitter.retweet.links,twitter.user.followers_count,interaction.author.link,trends.source,twitter.retweet.user.id,interaction.type,klout.true_reach,interaction.id,twitter.retweet.user.followers_count,links.title,twitter.retweet.created_at,trends.content,twitter.retweeted.created_at,twitter.user.time_zone,twitter.retweeted.place.country,twitter.place.place_type,twitter.retweeted.user.location,klout.network,twitter.user.friends_count,twitter.retweet.source,interaction.link,twitter.retweet.user.listed_count,twitter.retweet.id,twitter.retweet.user.location,twitter.retweet.user.description,twitter.retweeted.geo.latitude,twitter.retweeted.user.url,twitter.retweeted.geo.longitude,twitter.user.screen_name,interaction.author.id,twitter.retweet.user.url,twitter.user.location,twitter.in_reply_to_screen_name,twitter.retweet.user.friends_count,interaction.tags,twitter.retweeted.user.time_zone,twitter.retweeted.place.id,interaction.author.avatar,language.tag,twitter.user.created_at,twitter.retweeted.user.statuses_count,twitter.user.geo_enabled,twitter.retweet.mentions,twitter.retweeted.user.description,interaction.content,twitter.retweeted.user.screen_name,twitter.retweet.user.time_zone,language.confidence,twitter.user.lang,klout.topics,twitter.in_reply_to_status_id,twitter.in_reply_to_user_id,twitter.place.country_code,salience.content.sentiment,twitter.retweeted.user.geo_enabled,twitter.retweeted.source,twitter.retweeted.user.created_at,twitter.user.utc_offset,twitter.retweeted.user.lang,interaction.author.name,twitter.retweeted.user.verified,twitter.created_at,twitter.retweet.user.name,twitter.retweeted.place.full_name,twitter.retweeted.id,twitter.retweeted.user.id_str
"","","","","web","","Voetbal Wakeboarden","","","",8,621041065,"","","","","","","","","","Thijn_Hermans","","","","","","kut ABN amro kon geen 5 euro pinnen daardoor een hamburger kerel helemaal vlippen maar ik heb m,ijn hamburger!","","","","621041065","","220844305365991424","","","","web",32,"Thijn_Hermans12","","","","","","","","","Thu, 05 Jul 2012 11:39:20 +0000","","","","",412,"","",32,"http://twitter.com/Thijn_Hermans12","","","twitter",48,"1e1c6960f2faa400e07491ec0b08c288","","","","","","","","","",12.82,50,"","http://twitter.com/Thijn_Hermans12/statuses/220844305365991424","","","","","","","","Thijn_Hermans12",621041065,"","","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2349241024/animaatjes-graffiti-73649_normal.jpg","nl","Thu, 28 Jun 2012 14:36:40 +0000","","","","","kut ABN amro kon geen 5 euro pinnen daardoor een hamburger kerel helemaal vlippen maar ik heb m,ijn hamburger!","","",95,"nl","","","","","","","","","","","Thijn_Hermans","","Thu, 05 Jul 2012 11:39:20 +0000","","","",""
"","","","","web","","Immigration law specialist, fervent reader, history lover and fan of a good meal /walk on beach (with friends). Tweets mostly in English but  can be in Dutch. ","","","",5,106083573,"","","","","",6,"","","http://vreemdelingenrechtcom.blogspot.com","wytzia raspe","","","","","","PAS OP: boeven trachten #ABN-AMRO klanten gegevens te ontfutselen via emails!!!!!!!!!!!!! pls RT #internetfraude","","","","106083573","","220873435230908416","","","","web",33,"wytzia","","","","","","","","","Thu, 05 Jul 2012 13:35:05 +0000","","","","",3718,"","",171,"http://twitter.com/wytzia","","","twitter",169,"1e1c6a63aba8aa80e074b7ef4a7604aa","","","","","","","","","",10.2,327,"","http://twitter.com/wytzia/statuses/220873435230908416","","","","","","","","wytzia",106083573,"","Netherlands","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2354908227/4xw2flpx48nk94wh07cm_normal.jpeg","nl","Mon, 18 Jan 2010 12:59:03 +0000","","","","","PAS OP: boeven trachten #ABN-AMRO klanten gegevens te ontfutselen via emails!!!!!!!!!!!!! pls RT #internetfraude","","",100,"en","[""immigration"",""#law"",""money"",""iraq"",""churchill""]","","","","","","","","","","wytzia raspe","","Thu, 05 Jul 2012 13:35:05 +0000","","","",""
4,"INGnl_Nieuws","","[""http://www.ing.nl/particulier/betalen/buitenland/buitenland-betaling/iedereen-over-op-iban/index.aspx""]","Twitter for iPhone","Ja5p3r","","","29680835","",2,"","","","","","","","[""bit.ly""]","[2]","","","male","","",true,1039,"","","","","","en","220895409957113857",3600,6,3600,"",13,"Ja5p3r",361781028,"","",495,"","[""Thu, 28 Jun 2012 07:06:23 +0000""]","Wed, 08 Apr 2009 09:22:47 +0000",114,"Thu, 05 Jul 2012 15:02:24 +0000","","","Vanaf nu een nieuwe #ING Betaalpas met #IBAN code bij vervanging pas. Voor meer info: http://t.co/gs5LLkHo ^Marie-Louise","","","","[""http://bit.ly/NPVpuJ""]","","http://twitter.com/Ja5p3r","",29680835,"twitter",4,"1e1c6b26d6a8a000e07472181e0ce898",80,"[""Iedereen over op IBAN - ING - Betalen""]","Thu, 05 Jul 2012 15:02:24 +0000","","Wed, 04 Jul 2012 09:10:10 +0000","","","","Amsterdam",2.54,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/Ja5p3r/statuses/220895409957113857",5,"220895409957113857","Amsterdam","wannabe-internet-pioneer, online tekstschrijver, trotse vader van Faye, familyman, optimist, ambidexter, pastafarian, portliefhebber en dol op lekker eten!","","http://www.ing.nl","","",29680835,"http://www.linkedin.com/in/jaspervandenbrink","","",82,"[""Rabobank""]","Amsterdam","","http://a0.twimg.com/profile_images/1327734351/Profielfoto_normal.jpg","nl","",96,"","","Het officiële nieuwsaccount van ING NL. Klanten met vragen over producten & diensten van ING kunnen terecht bij @INGnl_webcare. Kijk ook op www.ing.nl/nieuws.","RT @INGnl_Nieuws: Vanaf nu een nieuwe #ING Betaalpas met #IBAN code bij vervanging pas. Voor meer info: http://t.co/gs5LLkHo ^Marie-Louise","INGnl_Nieuws","Amsterdam",100,"","","","","","","","web","Thu, 25 Aug 2011 09:50:18 +0000","","nl","Jasper van den Brink",true,"","Jasper van den Brink","","220444381239443457","361781028"
"","","","","Twitter for BlackBerry®","","Mukusé ya talo ... #TeamKoffiOlomidee #TeamWenge #teamBbm: 29414E60 j'avance avc mon dieu",48.76556,"","",15,444088692,48.76556,2.68382,"","","Ozoir-la-Ferrière, Seine-et-Marne","","","","","☇☀bishop Debo►","","Ozoir-la-Ferrière","","","","@BrookShuami abn? T pas bavarde yo? Moi jsui timide alr","85e85c43b7c119e9","[""BrookShuami""]","","444088692","","220901204392296448","","","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",42,"DebsKanza","",2.68382,"http://api.twitter.com/1/geo/id/85e85c43b7c119e9.json","","","","","","Thu, 05 Jul 2012 15:25:25 +0000","","France","","",12622,"","",123,"http://twitter.com/DebsKanza","","","twitter",546,"1e1c6b5a48e6a080e074874d8c5cee88","","","","","","Amsterdam","","city","",21.21,98,"","http://twitter.com/DebsKanza/statuses/220901204392296448","","","","","","","","DebsKanza",444088692,"","","BrookShuami","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2363213956/304516_288753271138460_100000113677927_1316636_1394511755_n_normal.jpg","et","Thu, 22 Dec 2011 21:48:17 +0000","",true,"","","@BrookShuami abn? T pas bavarde yo? Moi jsui timide alr","","",62,"fr","[""pittsburgh penguins"",""music"",""dieting""]","220899329517420544","478997860","FR","","","","",3600,"","☇☀bishop Debo►","","Thu, 05 Jul 2012 15:25:25 +0000","","","",""
"","","","","web","","There is this writer who says the most important is to know what you want,be determined to stand by that desire until it is realised. #sucessismypriority...","","","",5,440373283,"","","","","","","","","","Louise Flore","female","","","","","@blakkbarby abn?? ya pas d BT à volonté?? tinkiet ma chérie c'est pour bientôt nn!!! Just be strong, le temp passe vite..","","[""blakkbarby""]","","440373283","","220902578832150530","","","","web",28,"ndechoux","","","","","","","","","Thu, 05 Jul 2012 15:30:53 +0000","","","","",1319,"","",70,"http://twitter.com/ndechoux","","","twitter",86,"1e1c6b6680f3a480e07423980719386e","","","","","","","","","",8.53,89,"","http://twitter.com/ndechoux/statuses/220902578832150530","","","","","","","","ndechoux",440373283,"","izmir","blakkbarby","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2221340203/Menemen-20120512-01715_normal.jpg","fr","Sun, 18 Dec 2011 22:34:58 +0000","",true,"","","@blakkbarby abn?? ya pas d BT à volonté?? tinkiet ma chérie c'est pour bientôt nn!!! Just be strong, le temp passe vite..","","",84,"fr","[""food"",""cars"",""babies"",""tea""]","220902036458307586","330479057","",-5,"","","","","","Louise Flore","","Thu, 05 Jul 2012 15:30:53 +0000","","","",""
"","","","","Echofon","","∞ My life as Chelsea.\r\n~ The greatest treasures are those invisible to the eye but found by the heart.\r\nNF = NFB x","","","",5,106796124,"","","","","",1,"","","http://chelseaxsx.tumblr.com","Chelsea. ","","","","","","Nieuwe ING pas binnen :)","","","","106796124","","220903427792842753","","","","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",42,"JustChelseax","","","","","","","","","Thu, 05 Jul 2012 15:34:16 +0000","","","","",47672,"","",403,"http://twitter.com/JustChelseax","","","twitter",1119,"1e1c6b6e10e8ac00e0746551152110f4","","","","","","Amsterdam","","","",19.4,293,"","http://twitter.com/JustChelseax/statuses/220903427792842753","","","","","","","","JustChelseax",106796124,"","Almere","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2220981607/snapshot_normal.jpg","nl","Wed, 20 Jan 2010 18:31:51 +0000","","","","","Nieuwe ING pas binnen :)","","",62,"nl","[""homework"",""music"",""photography"",""facebook"",""#nw""]","","","","","","","",3600,"","Chelsea. ","","Thu, 05 Jul 2012 15:34:16 +0000","","","",""
"","","","","foursquare","","Eigenaar @FikiraBV, Lifehacker, Gadgetfreak, Petrolhead, Apple fan, Project manager, #0172, #durftevragen, Papa van O&A en getrouwd met @wbpepe","","","",9,17960768,"","","","","",20,"","","http://rklo.nl/linkedin","Renee Kloosterziel","female","","","","","Pinnen omdat de pinautomaten bij Olympia stuk zijn. Lijkt me toch van levens belang voor een restaurant. (@ ABN AMRO) http://t.co/vQO6jcZZ","","","","17960768","","220908811563712512","","","","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>",39,"ReneeKlo","","","","","","","","","Thu, 05 Jul 2012 15:55:39 +0000","","","","[""http://4sq.com/O9yK9E""]",9588,"[""4sq.com""]","",384,"http://twitter.com/ReneeKlo","","","twitter",324,"1e1c6b9ddc8caf80e0746df8aea50e18","","","","","","Amsterdam","","","",17.3,337,"","http://twitter.com/ReneeKlo/statuses/220908811563712512","","","","","","","","ReneeKlo",17960768,"","Alphen aan den Rijn","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2299659225/cw5312upjw6i7nx1uohv_normal.jpeg","nl","Mon, 08 Dec 2008 11:18:36 +0000","","","","","Pinnen omdat de pinautomaten bij Olympia stuk zijn. Lijkt me toch van levens belang voor een restaurant. (@ ABN AMRO) http://t.co/vQO6jcZZ","","",100,"en","","","","","","","","",3600,"","Renee Kloosterziel","","Thu, 05 Jul 2012 15:55:39 +0000","","","",""
"","","","","UberSocial for BlackBerry","","A darkskinned girl with a lot of talents.\r\r\n\n\nToi el sabe, Bitch.     \n\n\n\n iLuvMySis x@SMilllz","","","",6,501055320,"","","","","",1,"","","","Sjereelie  Butowksi.","","","","","","RT @JustChelseax: Nieuwe ING pas binnen :) - hmmm *piert tiefies*","","[""JustChelseax""]","","501055320","","220909668309016577","","","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",42,"FUCKIAMLILI","","","","","","","","","Thu, 05 Jul 2012 15:59:03 +0000","","","","",25877,"","",199,"http://twitter.com/FUCKIAMLILI","","","twitter",1464,"1e1c6ba5760bad80e074a2f081136042","","","","","","Amsterdam","","","",18.31,178,"","http://twitter.com/FUCKIAMLILI/statuses/220909668309016577","","","","","","","","FUCKIAMLILI",501055320,"","","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2310092167/d2tdzihd03je784zx3hs_normal.jpeg","nl","Thu, 23 Feb 2012 18:59:32 +0000","","","","","RT @JustChelseax: Nieuwe ING pas binnen :) - hmmm *piert tiefies*","","",63,"nl","[""music"",""facebook"",""money"",""movies"",""dieting""]","","","","","","","",3600,"","Sjereelie  Butowksi.","","Thu, 05 Jul 2012 15:59:03 +0000","","","",""
"","","","","Echofon","","Bij mij is het altijd feest. En i love @POWERCHRISTIEx - Instagram: hildemeans ","","","",5,224935182,"","","","","","","","","","Hilde","mostly_female","","","","","RT @TMEV_: Kan je in Engeland pinnen met rabobank pas? ¤ volgens mij moet je dan iets vantervorgen activeren","","[""TMEV_""]","","224935182","","220933792263700481","","","","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",36,"HildeMeans","","","","","","","","","Thu, 05 Jul 2012 17:34:55 +0000","","","","",30848,"","",245,"http://twitter.com/HildeMeans","","","twitter",365,"1e1c6c7bbd64a980e07455e572a8a94e","","","","","","Amsterdam","","","",12.46,103,"","http://twitter.com/HildeMeans/statuses/220933792263700481","","","","","","","","HildeMeans",224935182,"","The Hague City","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2353086622/AscIv1Tm_normal","nl","Fri, 10 Dec 2010 07:07:30 +0000","",true,"","","RT @TMEV_: Kan je in Engeland pinnen met rabobank pas? ¤ volgens mij moet je dan iets vantervorgen activeren","","",100,"en","","","","","","","","",3600,"","Hilde","","Thu, 05 Jul 2012 17:34:55 +0000","","","",""
"","","","","TweetDeck","","I'm not describable in 160 characters.","","","",11,98208633,"","","","","","","","","","S.S.S.","unisex","","","","","RT @TMEV_: Kan je in Engeland pinnen met rabobank pas? - Ja als je Rabobank wereldpas hebt maar als goed is heeft iedereen dat","","[""TMEV_""]","","98208633","","220933879912087553","","","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",40,"xLa_Unique","","","","","","","","","Thu, 05 Jul 2012 17:35:16 +0000","","","","",36282,"","",121,"http://twitter.com/xLa_Unique","","","twitter",514,"1e1c6c7c85aaa200e074e6bd62b7f82e","","","","","","Amsterdam","","","",17.14,63,"","http://twitter.com/xLa_Unique/statuses/220933879912087553","","","","","","","","xLa_Unique",98208633,"","","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/2243692091/_E2_80_A2_20_20_20She_D1_8Fweenn__E2_99_A1_normal.jpg","nl","Sun, 20 Dec 2009 21:30:53 +0000","","","","","RT @TMEV_: Kan je in Engeland pinnen met rabobank pas? - Ja als je Rabobank wereldpas hebt maar als goed is heeft iedereen dat","","",96,"en","[""houston"",""music"",""netherlands"",""food"",""relationships""]","","","","","","","",3600,"","S.S.S.","","Thu, 05 Jul 2012 17:35:16 +0000","","","",""
"","","","","Twitter for BlackBerry®","","","","","",3,592989825,"","","","","","","","","","Jason statham","male","","","","","@Kristelbanks ptdrrrr abn? Jme souvient pas de sa","","[""Kristelbanks""]","","592989825","","220937851343351808","","","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",19,"diesco77Ac","","","","","","","","","Thu, 05 Jul 2012 17:51:03 +0000","","","","",194,"","",15,"http://twitter.com/diesco77Ac","","","twitter",41,"1e1c6c9fccf5ad80e07411fa53dbd38c","","","","","","","","","",3.87,36,"","http://twitter.com/diesco77Ac/statuses/220937851343351808","","","","","","","","diesco77Ac",592989825,"","","Kristelbanks","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2313881701/IMG-20120527-00138_normal.jpg","fr","Mon, 28 May 2012 17:28:20 +0000","","","","","@Kristelbanks ptdrrrr abn? Jme souvient pas de sa","","",62,"fr","","220937495653781506","391245955","",10,"","","","","","Jason statham","","Thu, 05 Jul 2012 17:51:03 +0000","","","",""
"","","","","web","","~Follow Me ~Money Maker Everyday   #TeamKidInk\r\n#ThaAlumniMusicGroup //\r\n#TeamChiefKeef // #TeamKirkoBangz\r\n From: West Indies 971","","","",7,590848268,"","","","","","","","","https://www.facebook.com/LILsid97115","BΔTGΔNG™","","","","","","@AuroreTicouli Abn ?!! mes ses juste pour fumé ses pas dangereux","","[""AuroreTicouli""]","","590848268","","220958587583860736","","","","web",35,"Sid_Ink","","","","","","","","","Thu, 05 Jul 2012 19:13:27 +0000","","","","",2037,"","",90,"http://twitter.com/Sid_Ink","","","twitter",179,"1e1c6d57fa9ea580e074e3658135a582","","","","","","Atlantic Time (Canada)","","","",11.79,77,"","http://twitter.com/Sid_Ink/statuses/220958587583860736","","","","","","","","Sid_Ink",590848268,"","North Miami Beach, Florida","AuroreTicouli","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2370360025/g5x56kbiyf32pwsynfvc_normal.jpeg","fr","Sat, 26 May 2012 11:48:31 +0000","",true,"","","@AuroreTicouli Abn ?!! mes ses juste pour fumé ses pas dangereux","","",63,"fr","","220958160100392961","310174927","",0,"","","",-14400,"","BΔTGΔNG™","","Thu, 05 Jul 2012 19:13:27 +0000","","","",""
"","","","","Panoramic moTweets","","i am myself","","","",6,309041412,"","","","","",1,"","","","gijs♥","","","","","","Die mensen van ABN stuuren Me kapotte pas..","","","","309041412","","220979337174847488","","","","<a href=""http://www.panoramicsoft.com/mobileapps/motweets/moTweets.php"" rel=""nofollow"">Panoramic moTweets</a>",35,"g_ice98","","","","","","","","","Thu, 05 Jul 2012 20:35:54 +0000","","","","",8314,"","",105,"http://twitter.com/g_ice98","","","twitter",262,"1e1c6e1044e3a100e07412c9220e687c","","","","","","Amsterdam","","","",11.63,113,"","http://twitter.com/g_ice98/statuses/220979337174847488","","","","","","","","g_ice98",309041412,"","bij jou","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/1916488743/Afbeelding_156_normal.jpg","nl","Wed, 01 Jun 2011 12:45:06 +0000","","","","","Die mensen van ABN stuuren Me kapotte pas..","","",100,"nl","","","","","","","","",3600,"","gijs♥","","Thu, 05 Jul 2012 20:35:54 +0000","","","",""
"","","","","web","","┌П┐(-_•)┌П┐ HATERS...#TeamKIDINK....#TeamTYGA...si je t'follow, follow back ou j'unfollow Loading Swag.. ████████████████ 100% Complete","","","",7,399008187,"","","","","","","","","http://www.facebook.com/#!/lAUdaIeuxSEan","Peuzei Shit_☆ ","","","","","","ah je vois, abn, crx = me repon pas","","","","399008187","","221006038172835842","","","","web",36,"Saliou_Ndiiay","","","","","","","","","Thu, 05 Jul 2012 22:22:00 +0000","","","","",3065,"","",197,"http://twitter.com/Saliou_Ndiiay","","","twitter",211,"1e1c6efd6bcba400e0742a6d4ab747ce","","","","","","Atlantic Time (Canada)","","","",12.39,154,"","http://twitter.com/Saliou_Ndiiay/statuses/221006038172835842","","","","","","","","Saliou_Ndiiay",399008187,"","brooklynn","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2358908983/drmkvirsjyuw34fb56f5_normal.jpeg","fr","Wed, 26 Oct 2011 21:18:26 +0000","","","","","ah je vois, abn, crx = me repon pas","","",61,"fr","[""video""]","","","",-9,"","","",-14400,"","Peuzei Shit_☆ ","","Thu, 05 Jul 2012 22:22:00 +0000","","","",""
0,"Peuzei Shit_☆ ","","","web","latissah","","","544786287","",2,"","","","","","","","","","","","","","",true,177,"","","","","","fr","221008990895751168","","",-14400,"",14,"latissah",399008187,"","",197,"","","Wed, 04 Apr 2012 00:22:44 +0000",154,"Thu, 05 Jul 2012 22:33:44 +0000","","","ah je vois, abn, crx = me repon pas","","","","","","http://twitter.com/latissah","",544786287,"twitter",21,"1e1c6f17a5a9a400e07474a986b17192",21,"","Thu, 05 Jul 2012 22:33:44 +0000","","Thu, 05 Jul 2012 22:22:00 +0000","","","","brooklynn",1.73,"","web","http://twitter.com/latissah/statuses/221008990895751168","","221008990895751168","","","","http://www.facebook.com/#!/lAUdaIeuxSEan","","",544786287,"","","",12,"[""ABN AMRO""]","Atlantic Time (Canada)","","http://a0.twimg.com/profile_images/2356105525/fluoxry6s9h9i09xdue7_normal.jpeg","fr","",3068,"","","┌П┐(-_•)┌П┐ HATERS...#TeamKIDINK....#TeamTYGA...si je t'follow, follow back ou j'unfollow Loading Swag.. ████████████████ 100% Complete","RT @Saliou_Ndiiay: ah je vois, abn, crx = me repon pas","Saliou_Ndiiay","",62,"","","","","",-8,"","web","Wed, 26 Oct 2011 21:18:26 +0000","","fr","La droguée","","","La droguée","","221006038172835842","399008187"
"","","","","web","","","","","",2,474926128,"","","","","","","","","","Priince B.","unisex","","","","","@rakhou95 Abn ! Mais les Apparences Sont Parfois trompeuses ! Peut être Qu'elles Sont pas Reellement Ce que tu Crois Qu'elles Sont !","","[""rakhou95""]","","474926128","","221067016688242690","","","","web",15,"KheuchPriince","","","","","","","","","Fri, 06 Jul 2012 02:24:18 +0000","","","","",407,"","",52,"http://twitter.com/KheuchPriince","","","twitter",28,"1e1c711b00f7a500e0747a02beba78e0","","","","","","","","","",2.11,102,"","http://twitter.com/KheuchPriince/statuses/221067016688242690","","","","","","","","KheuchPriince",474926128,"","Dakar","rakhou95","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2051318934/Youusdor_e_normal.jpg","fr","Thu, 26 Jan 2012 14:02:14 +0000","","","","","@rakhou95 Abn ! Mais les Apparences Sont Parfois trompeuses ! Peut être Qu'elles Sont pas Reellement Ce que tu Crois Qu'elles Sont !","","",100,"fr","","221066198027206657","406472693","",-9,"","","","","","Priince B.","","Fri, 06 Jul 2012 02:24:18 +0000","","","",""
"","","","","Twitter for Android","","On the last night on earth I'll pay a high price, to have no regrets and be done with my life","","","",7,131260212,"","","","","",3,"","","","Sven van der Hulst","male","","","","","Herinner me nu ik de tweets teruglees pas wat voor f***ing harde donder er vannacht was..","","","","131260212","","221137712734928896","","","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",34,"Sven040ehv","","","","","","","","","Fri, 06 Jul 2012 07:05:13 +0000","","","","",15514,"","",96,"http://twitter.com/Sven040ehv","","","twitter",130,"1e1c738ee6c5aa80e0742eff79e22e1c","","","","","","Amsterdam","","","",11.86,121,"","http://twitter.com/Sven040ehv/statuses/221137712734928896","","","","","","","","Sven040ehv",131260212,"","Eindhoven","","","[""Rabobank""]","","","http://a0.twimg.com/profile_images/1924804461/image_normal.jpg","nl","Fri, 09 Apr 2010 19:14:25 +0000","","","","","Herinner me nu ik de tweets teruglees pas wat voor f***ing harde donder er vannacht was..","","",62,"nl","","","","","","","","",3600,"","Sven van der Hulst","","Fri, 06 Jul 2012 07:05:13 +0000","","","",""
"","","","","TweetCaster for Android","","","","","",18,223143525,"","","","","",1,"","","","Lucienne Keasberry","","","","","","Er gaat mail de ronde in van ABN Amro PAS OP!!!! Niet op de link klikken!!!! IS VIRUS!!!!! RT PLEASE !!!","","","","223143525","","221175879265558530","","","","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",43,"Lucienne1971","","","","","","","","","Fri, 06 Jul 2012 09:36:53 +0000","","","","",16992,"","",116,"http://twitter.com/Lucienne1971","","","twitter",687,"1e1c74e1e722a880e07443efe42f6736","","","","","","Amsterdam","","","",23.45,388,"","http://twitter.com/Lucienne1971/statuses/221175879265558530","","","","","","","","Lucienne1971",223143525,"","","","","[""ABN AMRO""]","","","http://a0.twimg.com/profile_images/2357932793/976nb4mzyw7ucgxrumjy_normal.jpeg","nl","Sun, 05 Dec 2010 14:38:06 +0000","","","","","Er gaat mail de ronde in van ABN Amro PAS OP!!!! Niet op de link klikken!!!! IS VIRUS!!!!! RT PLEASE !!!","","",100,"nl","","","","","","","","",3600,"","Lucienne Keasberry","","Fri, 06 Jul 2012 09:36:53 +0000","","","",""
0,"Lucienne Keasberry","","","Tweetlogix","Brendita28NL","","","102653101","",21,"","","","","","","","","","","","","","",true,44366,"","","","","","nl","221179322571038720",3600,1,3600,"",49,"Brendita28NL",223143525,"","",116,"","","Thu, 07 Jan 2010 11:39:40 +0000",388,"Fri, 06 Jul 2012 09:50:34 +0000","","","Er gaat mail de ronde in van ABN Amro PAS OP!!!! Niet op de link klikken!!!! IS VIRUS!!!!! RT PLEASE !!!","","","","","","http://twitter.com/Brendita28NL","",102653101,"twitter",1497,"1e1c75007ccda100e074e48788fbc118",192,"","Fri, 06 Jul 2012 09:50:34 +0000","","Fri, 06 Jul 2012 09:36:53 +0000","","","","",30.83,"","<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","http://twitter.com/Brendita28NL/statuses/221179322571038720",6,"221179322571038720","Zaanstad","Muziek\n\n@MickHarren\n@LAThevoices\n@GlennisGrace\n@BergetLewis\n@SasjaBrouwers1\n\nWerkend Gemeente Zaanstad \n","","","","",102653101,"http://www.MickHarren.nl","","",197,"[""ABN AMRO""]","Amsterdam","","http://a0.twimg.com/profile_images/2334862980/image_normal.jpg","nl","",16994,"","","","RT @Lucienne1971: Er gaat mail de ronde in van ABN Amro PAS OP!!!! Niet op de link klikken!!!! IS VIRUS!!!!! RT PLEASE !!!","Lucienne1971","Amsterdam",100,"","","","","","","","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Sun, 05 Dec 2010 14:38:06 +0000","","nl","❤Brendita❤","","","❤Brendita❤","","221175879265558530","223143525"
1,"Lucienne Keasberry","","","Twitter for iPhone","yuliesther","","","56326939","",9,"","","","","","","","","","","","female","","",true,7785,"","","","","","en","221180994336718848",-10800,1,3600,"",36,"yuliesther",223143525,"","",116,"","","Mon, 13 Jul 2009 08:55:31 +0000",388,"Fri, 06 Jul 2012 09:57:13 +0000","","","Er gaat mail de ronde in van ABN Amro PAS OP!!!! Niet op de link klikken!!!! IS VIRUS!!!!! RT PLEASE !!!","","","","","","http://twitter.com/yuliesther","",56326939,"twitter",147,"1e1c750f59f6a280e074a238e066d56e",151,"","Fri, 06 Jul 2012 09:57:13 +0000","","Fri, 06 Jul 2012 09:36:53 +0000","","","","",14.84,"","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","http://twitter.com/yuliesther/statuses/221180994336718848",1,"221180994336718848","Krommenie Zaanstad","moeder van roanne en wielrennertje yuli, BMW-freak en non-hodgkin survivor!! carpe diem!!","","","","",56326939,"http://www.Facebook.com","","",164,"[""ABN AMRO""]","Amsterdam","","http://a0.twimg.com/profile_images/1833547255/image_normal.jpg","nl","",16994,"","","","RT @Lucienne1971: Er gaat mail de ronde in van ABN Amro PAS OP!!!! Niet op de link klikken!!!! IS VIRUS!!!!! RT PLEASE !!!","Lucienne1971","Greenland",100,"","","","","","","","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Sun, 05 Dec 2010 14:38:06 +0000","","nl","Esther van der Molen","","","Esther van der Molen","","221175879265558530","223143525"
